variable=[
4.953469,1.000000
5.537959,2.000000
6.110476,2.000000
6.209161,3.000000
7.250793,1.000000
7.289252,2.000000
8.007982,3.000000
8.817052,1.000000
9.373242,3.000000
9.488979,2.000000
10.138776,1.000000
10.692789,3.000000
10.710567,2.000000
11.211610,1.000000
11.663311,3.000000
11.680726,2.000000
12.145850,1.000000
12.566349,2.000000
12.570703,3.000000
13.036916,1.000000
13.409524,3.000000
13.585487,2.000000
14.241451,1.000000
14.763537,3.000000
14.839728,2.000000
15.485533,1.000000
15.944489,3.000000
16.074013,2.000000
16.788754,1.000000
17.071747,3.000000
17.475555,2.000000
17.626122,3.000000
17.871746,3.000000
18.195374,1.000000
18.813242,3.000000
18.874920,2.000000
19.591110,1.000000
20.204264,3.000000
20.285532,2.000000
];
