variable=[
3.962630,1.000000
4.725624,1.000000
5.167891,1.000000
5.397551,1.000000
5.594558,1.000000
6.141315,1.000000
6.215692,2.000000
6.350657,1.000000
6.417052,3.000000
6.528072,1.000000
6.616599,2.000000
6.691338,1.000000
6.754104,3.000000
6.862948,1.000000
6.907574,2.000000
7.008435,3.000000
7.128163,1.000000
7.159728,2.000000
7.275828,3.000000
7.406440,2.000000
7.525805,1.000000
7.537052,3.000000
7.671655,2.000000
7.741315,1.000000
7.788844,3.000000
7.932517,2.000000
7.935782,1.000000
8.037732,3.000000
8.109206,1.000000
8.177415,2.000000
8.285895,1.000000
8.301134,3.000000
8.433923,2.000000
8.449524,1.000000
8.554739,3.000000
8.621496,1.000000
8.672653,2.000000
8.765532,1.000000
];
