variable=[
2.681179,3.000000
3.256961,3.000000
3.299773,2.000000
3.885714,1.000000
4.459682,2.000000
4.522086,3.000000
5.114558,1.000000
5.652970,2.000000
5.714649,3.000000
6.292608,1.000000
6.856780,3.000000
6.866213,2.000000
7.459048,1.000000
7.978231,3.000000
8.025034,2.000000
8.636372,1.000000
9.169705,3.000000
9.178776,2.000000
9.769071,1.000000
10.336871,2.000000
10.353560,3.000000
10.985941,1.000000
11.472471,2.000000
11.507665,3.000000
12.115011,1.000000
12.686803,2.000000
12.703492,3.000000
13.409161,1.000000
13.845986,3.000000
13.854331,2.000000
14.461678,1.000000
14.987755,2.000000
15.017868,3.000000
15.635012,1.000000
16.158186,2.000000
16.176689,3.000000
16.755737,1.000000
];
