variable=[
2.689887,2.000000
2.703311,1.000000
2.796553,3.000000
3.435465,2.000000
3.473197,1.000000
3.736236,3.000000
4.305851,2.000000
4.311293,1.000000
4.456417,3.000000
5.053606,2.000000
5.121814,1.000000
5.173333,3.000000
5.741497,2.000000
5.806077,1.000000
5.843447,3.000000
6.426123,2.000000
6.497959,1.000000
6.553107,3.000000
7.124535,2.000000
7.140499,1.000000
7.316100,3.000000
7.825125,2.000000
7.844717,1.000000
8.060952,3.000000
8.534059,1.000000
8.596100,2.000000
8.920816,3.000000
9.281089,1.000000
9.437460,2.000000
9.691066,3.000000
9.987845,1.000000
10.154376,2.000000
10.373515,3.000000
10.667029,1.000000
10.862585,2.000000
11.208708,3.000000
11.405352,1.000000
11.702857,2.000000
12.077279,3.000000
12.147664,1.000000
12.463310,2.000000
12.958912,1.000000
13.138503,2.000000
13.149025,3.000000
13.704127,1.000000
13.988935,2.000000
14.194649,3.000000
14.663402,1.000000
14.710204,2.000000
15.123810,3.000000
15.716644,1.000000
15.901315,2.000000
15.977143,3.000000
16.595375,1.000000
16.690794,2.000000
16.771338,3.000000
17.371429,1.000000
17.383039,2.000000
17.570612,3.000000
18.142405,1.000000
18.146395,2.000000
18.333605,3.000000
18.920273,1.000000
18.938776,2.000000
19.132154,3.000000
19.736961,2.000000
19.775782,1.000000
19.920908,3.000000
20.499229,2.000000
20.583038,1.000000
20.614603,3.000000
21.219772,2.000000
21.320272,1.000000
21.383764,3.000000
];
