"group_id","condition","trial","participant","shared","control","timestamp","tap_sec","subgroup_present","is_a_subgroup_member","iti","tap_cycle","new_iti","cv","subgr2oup_present"
"1","23-1",1,1,0.801273221616516,0.811766280129985,"2024-12-01 17:49:50.9108",4.837007,1,"0",0.74195,1,0.74195,0.0881702354216899,"1"
"1","23-1",1,2,0.41204450387614,0.0379043811547555,"2024-12-01 17:50:11.924928",5.39864,1,"1",0.561633,2,0.666485,0.0881702354216899,"1"
"1","23-1",1,1,0.801273221616516,0.811766280129985,"2024-12-01 17:49:50.9108",6.040091,1,"0",0.536599000000001,2,0.536599000000001,0.0881702354216899,"1"
"1","23-1",1,3,0.504718008100039,1.0191168367932,"2024-12-01 17:52:08.62795",6.549479,1,"1",0.509388,3,0.54204,0.0881702354216899,"1"
"1","23-1",1,1,0.801273221616516,0.811766280129985,"2024-12-01 17:49:50.9108",7.282358,1,"0",0.700227,3,0.700227,0.0881702354216899,"1"
"1","23-1",1,2,0.41204450387614,0.0379043811547555,"2024-12-01 17:50:11.924928",7.763447,1,"1",0.481089,4,0.604082,0.0881702354216899,"1"
"1","23-1",1,1,0.801273221616516,0.811766280129985,"2024-12-01 17:49:50.9108",8.508662,1,"0",0.622221999999999,4,0.622221999999999,0.0881702354216899,"1"
"1","23-1",1,2,0.41204450387614,0.0379043811547555,"2024-12-01 17:50:11.924928",9.076463,1,"1",0.567801000000001,5,0.585216000000001,0.0881702354216899,"1"
"1","23-1",1,1,0.801273221616516,0.811766280129985,"2024-12-01 17:49:50.9108",9.853605,1,"0",0.759727,5,0.759727,0.0881702354216899,"1"
"1","23-1",1,2,0.41204450387614,0.0379043811547555,"2024-12-01 17:50:11.924928",10.447165,1,"1",0.59356,6,0.706395000000001,0.0881702354216899,"1"
"1","23-1",1,1,0.801273221616516,0.811766280129985,"2024-12-01 17:49:50.9108",11.013878,1,"0",0.453878,6,0.453878,0.0881702354216899,"1"
"1","23-1",1,2,0.41204450387614,0.0379043811547555,"2024-12-01 17:50:11.924928",11.498231,1,"1",0.484353,7,0.663945,0.0881702354216899,"1"
