variable=[
2.667392,1.000000
3.228662,3.000000
3.350930,2.000000
4.022131,1.000000
4.623673,3.000000
4.648707,2.000000
5.322812,1.000000
5.895691,3.000000
5.914921,2.000000
6.755919,1.000000
7.221769,3.000000
7.300136,2.000000
7.894422,1.000000
8.400907,3.000000
8.424127,2.000000
8.966167,1.000000
9.479909,3.000000
9.503855,2.000000
10.087256,1.000000
10.564716,3.000000
10.620953,2.000000
11.244626,1.000000
11.742041,2.000000
11.751474,3.000000
12.339229,1.000000
12.800726,3.000000
12.874740,2.000000
13.488617,1.000000
13.981678,3.000000
14.021950,2.000000
14.554195,1.000000
15.056689,2.000000
15.068299,3.000000
15.640817,1.000000
16.120817,3.000000
16.203175,2.000000
];
