variable=[
2.676463,3.000000
2.678277,2.000000
2.706213,1.000000
3.322268,3.000000
3.336417,2.000000
3.371973,1.000000
3.921995,3.000000
4.000000,2.000000
4.019229,1.000000
4.583401,3.000000
4.605170,1.000000
4.633832,2.000000
5.248435,2.000000
5.259320,3.000000
5.301769,1.000000
5.861588,3.000000
5.923628,1.000000
5.949750,2.000000
6.510658,3.000000
6.557823,2.000000
6.585034,1.000000
7.158639,3.000000
7.235556,1.000000
7.242086,2.000000
7.847982,3.000000
7.857778,2.000000
7.886803,1.000000
8.475284,3.000000
8.516281,1.000000
8.524626,2.000000
9.097506,3.000000
9.159909,1.000000
9.160997,2.000000
9.738232,3.000000
9.800272,2.000000
9.814422,1.000000
10.415601,3.000000
10.447528,2.000000
10.481270,1.000000
11.070839,3.000000
11.104581,1.000000
11.119819,2.000000
11.704309,3.000000
11.733334,1.000000
11.742766,2.000000
12.276463,3.000000
12.347573,1.000000
12.405261,2.000000
12.985034,1.000000
12.989025,2.000000
13.007166,3.000000
13.561905,3.000000
13.651882,2.000000
13.668209,1.000000
14.247256,3.000000
14.307846,2.000000
14.327075,1.000000
14.954740,1.000000
14.958005,3.000000
14.973605,2.000000
15.545397,3.000000
15.600544,1.000000
15.656780,2.000000
16.165806,3.000000
16.242722,1.000000
16.267756,2.000000
16.829388,3.000000
16.881269,2.000000
16.900862,1.000000
17.440001,3.000000
17.513651,1.000000
17.565533,2.000000
];
