variable=[
2.633651,3.000000
2.644172,2.000000
3.297596,1.000000
3.889705,2.000000
3.903129,3.000000
4.460408,1.000000
5.036191,3.000000
5.109478,2.000000
5.712109,1.000000
6.281723,2.000000
6.321995,3.000000
6.857506,1.000000
7.392290,3.000000
7.482630,2.000000
8.026848,1.000000
8.600817,3.000000
8.673016,2.000000
9.227030,1.000000
9.771973,3.000000
9.831474,2.000000
10.397823,1.000000
10.916281,2.000000
10.931882,3.000000
11.525080,1.000000
12.002177,3.000000
12.079819,2.000000
12.684626,1.000000
13.216146,3.000000
13.232471,2.000000
13.836190,1.000000
14.348844,3.000000
14.382585,2.000000
14.915193,1.000000
15.435827,3.000000
15.473560,2.000000
16.067120,1.000000
];
