variable=[
3.959728,1.000000
4.115011,1.000000
4.239093,1.000000
4.247075,2.000000
4.260136,3.000000
4.324354,1.000000
4.386395,1.000000
4.447347,3.000000
4.448435,2.000000
4.473832,1.000000
4.532608,1.000000
4.628753,2.000000
4.671927,1.000000
4.748118,3.000000
4.762630,1.000000
4.806530,2.000000
4.818866,1.000000
4.907393,3.000000
4.958549,1.000000
4.995193,2.000000
5.034377,3.000000
5.126894,1.000000
5.168254,3.000000
5.180590,2.000000
5.194739,1.000000
5.258594,1.000000
5.308662,3.000000
5.328254,1.000000
5.370703,2.000000
5.394286,1.000000
5.437460,3.000000
5.532880,1.000000
5.555374,2.000000
5.571338,3.000000
5.677279,1.000000
5.713560,3.000000
5.809342,1.000000
];
