variable=[
2.639819,3.000000
2.701859,2.000000
3.384671,1.000000
3.968435,2.000000
3.990567,3.000000
4.639275,1.000000
5.230658,2.000000
5.330431,3.000000
5.917098,1.000000
6.489977,3.000000
6.529161,2.000000
7.221769,1.000000
7.761270,3.000000
7.825850,2.000000
8.405261,1.000000
8.967257,3.000000
8.974512,2.000000
9.560453,1.000000
10.133697,3.000000
10.169977,2.000000
10.700408,1.000000
11.237370,2.000000
11.259501,3.000000
11.830204,1.000000
12.375873,3.000000
12.476372,2.000000
13.057234,1.000000
13.602902,3.000000
13.638095,2.000000
14.202268,1.000000
14.770068,3.000000
14.806712,2.000000
15.401361,1.000000
15.946304,2.000000
15.971701,3.000000
16.571428,1.000000
];
