variable=[
9.844535,2.000000
9.852517,3.000000
11.123084,1.000000
11.947392,3.000000
11.973515,2.000000
12.489433,1.000000
13.500953,3.000000
13.539411,2.000000
13.947936,1.000000
14.362993,3.000000
14.365895,2.000000
14.732336,1.000000
15.141587,3.000000
15.161904,2.000000
15.534150,1.000000
15.905669,2.000000
15.912200,3.000000
16.249615,1.000000
17.229933,3.000000
17.232109,2.000000
17.553560,1.000000
17.929434,3.000000
17.957733,2.000000
18.270475,1.000000
18.607891,2.000000
18.629660,3.000000
19.387211,1.000000
20.192654,3.000000
20.209343,2.000000
20.575056,1.000000
20.892879,3.000000
20.903038,2.000000
21.106213,1.000000
21.519819,2.000000
21.523447,3.000000
21.787573,1.000000
];
