variable=[
2.571973,3.000000
2.690975,2.000000
3.357460,1.000000
3.933243,3.000000
3.939410,2.000000
4.575419,1.000000
5.100045,3.000000
5.172970,2.000000
5.795556,1.000000
6.335057,3.000000
6.368073,2.000000
6.958004,1.000000
7.506213,3.000000
7.558458,2.000000
8.129161,1.000000
8.640726,3.000000
8.678458,2.000000
9.294875,1.000000
9.846349,3.000000
9.868843,2.000000
10.446440,1.000000
10.998639,3.000000
11.047619,2.000000
11.635374,1.000000
12.192653,2.000000
12.196281,3.000000
12.823583,1.000000
13.358005,3.000000
13.405895,2.000000
13.955918,1.000000
14.504490,3.000000
14.534966,2.000000
15.141587,1.000000
15.641541,3.000000
15.673470,2.000000
16.273197,1.000000
];
