variable=[
2.639456,1.000000
2.642358,2.000000
2.661950,3.000000
3.249705,3.000000
3.293243,2.000000
3.303764,1.000000
3.854512,3.000000
3.891156,2.000000
3.967347,1.000000
4.517370,2.000000
4.559819,3.000000
4.584127,1.000000
5.159909,2.000000
5.162086,3.000000
5.213605,1.000000
5.787211,2.000000
5.794104,3.000000
5.847075,1.000000
6.406893,3.000000
6.413061,2.000000
6.483809,1.000000
7.013877,3.000000
7.059229,2.000000
7.135056,1.000000
7.699592,3.000000
7.714467,2.000000
7.740952,1.000000
8.295329,3.000000
8.359183,2.000000
8.382403,1.000000
8.917913,3.000000
8.972698,2.000000
9.019864,1.000000
9.540499,3.000000
9.626485,2.000000
9.641724,1.000000
10.147846,3.000000
10.259954,1.000000
10.264308,2.000000
10.799456,3.000000
10.882540,2.000000
10.886168,1.000000
11.393742,3.000000
11.488436,1.000000
11.534513,2.000000
12.033379,3.000000
12.108118,1.000000
12.118639,2.000000
12.643991,3.000000
12.751020,2.000000
12.754648,1.000000
13.280000,3.000000
13.326802,1.000000
13.355827,2.000000
13.887347,3.000000
13.945034,1.000000
13.948662,2.000000
14.431202,3.000000
14.536780,2.000000
14.636916,1.000000
15.177869,2.000000
15.185488,1.000000
15.195284,3.000000
15.803719,3.000000
15.812427,2.000000
15.818594,1.000000
16.363537,3.000000
16.412880,2.000000
16.425579,1.000000
16.941860,3.000000
17.033651,1.000000
17.041269,2.000000
];
