variable=[
3.993469,3.000000
4.095057,2.000000
4.837007,1.000000
5.398640,2.000000
5.503492,3.000000
6.040091,1.000000
6.549479,3.000000
6.582131,2.000000
7.282358,1.000000
7.763447,2.000000
7.886440,3.000000
8.508662,1.000000
9.076463,2.000000
9.093878,3.000000
9.853605,1.000000
10.447165,2.000000
10.560000,3.000000
11.013878,1.000000
11.498231,2.000000
11.677823,3.000000
12.273561,1.000000
12.810521,3.000000
12.840635,2.000000
13.475555,1.000000
14.092336,2.000000
14.161996,3.000000
14.618413,1.000000
15.230839,2.000000
15.287075,3.000000
15.842540,1.000000
16.447348,3.000000
16.465124,2.000000
17.002087,1.000000
17.589842,2.000000
17.752745,3.000000
18.265034,1.000000
];
